best_duplicate_pair_score,combined_anomaly_score,connected_components_26,duplicate_conflict_score,evidence_coverage,evidence_scope,evidence_supported_voxels,fragmentation_rank,fragmentation_score,gt_dominant_fraction,gt_dominant_id,gt_dominant_label,gt_eligible_member_observations,gt_false_split_incident,gt_identity_error,gt_overlap_hist,gt_overmerge,gt_overmerge_cross_class,gt_overmerge_same_class,gt_second_fraction,gt_second_id,gt_second_label,gt_substantial_instances,gt_supported_fraction,gt_supported_voxels,has_association_evidence_error,has_mask_evidence_error,is_background,label_hist,label_vote_entropy,largest_component_fraction,major_connected_components_26,major_label_region_count,mean_seen_count,mean_voxel_disagreement,median_seen_count,member_observations,mixed_mask_fraction,mixed_mask_observations,nonspatial_label_score,num_detections,object_index,object_uid,object_voxels,owner_label_entropy,predicted_label,primary_evidence_label,primary_evidence_label_id,pure_member_observations,scene,second_evidence_label,second_evidence_label_id,second_label_largest_region_fraction,semantic_conflict_score,stable_evidence_voxels,voxel_majority_entropy,voxel_majority_second_fraction,voxel_majority_top_fraction,voxel_size_m,wrong_association_fraction,wrong_association_observations
0.0012047382811196184,0.5151515151515151,1,0.24242424242424243,1.0,final_members_only,9,0.5151515151515151,0.0,1.0,4,chair,63,True,True,"[{""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 1.0, ""voxels"": 9}, {""gt_id"": 66, ""gt_label"": ""tv-screen"", ""pred_fraction"": 1.0, ""voxels"": 9}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.6666666666666666, ""voxels"": 6}, {""gt_id"": 42, ""gt_label"": ""undefined"", ""pred_fraction"": 0.1111111111111111, ""voxels"": 1}]",True,True,False,1.0,66,tv-screen,3,1.0,9,True,True,False,"{""123"": 554}",0.0,1.0,1,1,61.55555555555556,0.0,61.0,63,0.8571428571428571,54,0.19696969696969696,63,10,af03beed-1beb-4828-9bda-9eb99320065b,9,0.0,picture,picture,123,9,office0,,,0.0,0.18181818181818182,9,0.0,0.0,1.0,0.1,0.3333333333333333,3
0.2357786608050553,0.7272727272727273,1,0.45454545454545453,1.0,final_members_only,431,0.5151515151515151,0.0,0.9373549883990719,4,chair,2,True,True,"[{""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.9373549883990719, ""voxels"": 404}, {""gt_id"": 10, ""gt_label"": ""ceiling"", ""pred_fraction"": 0.7865429234338747, ""voxels"": 339}, {""gt_id"": 58, ""gt_label"": ""table"", ""pred_fraction"": 0.7865429234338747, ""voxels"": 339}, {""gt_id"": 14, ""gt_label"": ""undefined"", ""pred_fraction"": 0.29698375870069604, ""voxels"": 128}, {""gt_id"": 61, ""gt_label"": ""chair"", ""pred_fraction"": 0.1345707656612529, ""voxels"": 58}, {""gt_id"": 37, ""gt_label"": ""lamp"", ""pred_fraction"": 0.08584686774941995, ""voxels"": 37}, {""gt_id"": 21, ""gt_label"": ""lamp"", ""pred_fraction"": 0.04408352668213457, ""voxels"": 19}, {""gt_id"": 40, ""gt_label"": ""undefined"", ""pred_fraction"": 0.02320185614849188, ""voxels"": 10}, {""gt_id"": 54, ""gt_label"": ""undefined"", ""pred_fraction"": 0.02088167053364269, ""voxels"": 9}, {""gt_id"": 48, ""gt_label"": ""undefined"", ""pred_fraction"": 0.018561484918793503, ""voxels"": 8}, {""gt_id"": 55, ""gt_label"": ""undefined"", ""pred_fraction"": 0.016241299303944315, ""voxels"": 7}, {""gt_id"": 64, ""gt_label"": ""tablet"", ""pred_fraction"": 0.01160092807424594, ""voxels"": 5}]",True,True,False,0.7865429234338747,10,ceiling,6,1.0,431,True,True,False,"{""114"": 5, ""120"": 16, ""123"": 660, ""125"": 71, ""132"": 46, ""14"": 67, ""142"": 4, ""159"": 1156, ""16"": 373, ""165"": 182, ""183"": 1042, ""184"": 55, ""27"": 7, ""40"": 1312, ""42"": 1034, ""53"": 460, ""58"": 83, ""65"": 114, ""94"": 39}",0.7537706850136912,1.0,1,5,15.605568445475638,0.10046749372809273,2.0,2,0.5,1,0.19696969696969696,2,11,a036bb7e-c379-40ec-9eda-f80c14c8ac52,431,0.0,picture,picture,123,1,office0,closet door,40,0.09523809523809523,0.7272727272727273,252,0.3311959222922572,0.05568445475638051,0.8723897911832946,0.1,1.0,1
0.891416302304504,1.0,1,0.9848484848484849,1.0,final_members_only,60,0.5151515151515151,0.0,1.0,5,rug,4,True,True,"[{""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 1.0, ""voxels"": 60}]",False,False,False,0.0,,,1,1.0,60,False,True,False,"{""1"": 55, ""127"": 26, ""131"": 2403, ""141"": 88, ""160"": 236, ""165"": 1341, ""183"": 1289, ""184"": 1147, ""25"": 236, ""27"": 59, ""29"": 60, ""45"": 58, ""51"": 59}",0.6973423838014201,1.0,1,1,117.61666666666666,0.6646489652187247,118.0,4,0.75,3,0.9393939393939394,4,12,6d8a2ab3-581c-4cfa-a26f-4d2ca2783e47,60,0.8112781244591328,storage bin,potted plant,131,1,office0,storage bin,165,0.016666666666666666,1.0,60,0.1222915970693747,0.016666666666666666,0.9833333333333333,0.1,0.0,0
0.0,0.8484848484848485,1,0.10606060606060606,1.0,final_members_only,137,0.5151515151515151,0.0,0.35036496350364965,0,unknown,135,True,True,"[{""gt_id"": 0, ""gt_label"": ""unknown"", ""pred_fraction"": 0.35036496350364965, ""voxels"": 48}, {""gt_id"": 63, ""gt_label"": ""floor"", ""pred_fraction"": 0.24087591240875914, ""voxels"": 33}, {""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 0.1897810218978102, ""voxels"": 26}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.043795620437956206, ""voxels"": 6}]",True,True,False,0.24087591240875914,63,floor,3,0.5109489051094891,70,True,True,False,"{""1"": 185, ""109"": 20, ""159"": 330, ""164"": 464, ""170"": 4445, ""3"": 303, ""37"": 254, ""58"": 743}",0.5907224803205101,1.0,1,2,49.22627737226277,0.2982327742063977,30.0,135,0.8518518518518519,115,0.7878787878787878,135,13,f73e4700-c9c6-4021-a23a-8c32740fe8bc,137,0.6768644478198432,stuffed animal,stuffed animal,170,20,office0,cushion,58,0.1896551724137931,0.8484848484848485,116,0.6854761996406743,0.18248175182481752,0.8175182481751825,0.1,0.95,19
0.891416302304504,0.9848484848484849,1,0.9848484848484849,1.0,final_members_only,501,0.5151515151515151,0.0,0.716566866267465,5,rug,174,True,True,"[{""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 0.716566866267465, ""voxels"": 359}, {""gt_id"": 44, ""gt_label"": ""desk-organizer"", ""pred_fraction"": 0.24550898203592814, ""voxels"": 123}]",True,True,False,0.24550898203592814,44,desk-organizer,2,0.7465069860279441,374,True,True,False,"{""1"": 106, ""108"": 35, ""117"": 59, ""127"": 1350, ""131"": 14098, ""136"": 17, ""141"": 219, ""143"": 169, ""160"": 373, ""165"": 2393, ""183"": 2443, ""184"": 2136, ""187"": 32, ""197"": 52, ""25"": 419, ""27"": 114, ""29"": 60, ""40"": 45, ""42"": 27, ""45"": 97, ""51"": 112, ""65"": 9, ""76"": 4}",0.49245354446276224,1.0,1,1,48.64071856287425,0.29463621728009,37.0,174,0.3505747126436782,61,0.7272727272727273,174,14,11c2cbf2-0f87-4e84-9e34-027c95bc0095,501,0.6279087343635478,potted plant,potted plant,131,113,office0,trash bin,183,0.011061946902654867,0.5454545454545454,452,0.15846998869071008,0.021956087824351298,0.9461077844311377,0.1,0.415929203539823,47
0.0017992287249436853,0.6060606060606061,1,0.2727272727272727,1.0,final_members_only,541,0.5151515151515151,0.0,0.0,,,111,False,False,[],False,False,False,0.0,,,0,0.0,0,False,True,False,"{""108"": 423, ""127"": 34, ""131"": 295, ""136"": 219, ""143"": 19252, ""154"": 150, ""187"": 316, ""197"": 626, ""40"": 1249, ""42"": 3591, ""45"": 38, ""65"": 114, ""76"": 10}",0.39680483031101377,1.0,1,2,48.645101663585955,0.26265233603235755,54.0,111,0.4144144144144144,46,0.6363636363636364,111,15,84ce19e7-54b7-4cde-a9d6-5b4de113ed8e,541,0.5971802221400545,refrigerator,refrigerator,143,65,office0,closet door,40,0.0525328330206379,0.6060606060606061,533,0.238007279994919,0.06284658040665435,0.8909426987060998,0.1,0.0,0
0.07935556386974857,0.5151515151515151,1,0.3939393939393939,1.0,final_members_only,25,0.5151515151515151,0.0,0.0,,,5,False,False,[],False,False,False,0.0,,,0,0.0,0,False,True,False,"{""131"": 112}",0.0,1.0,1,1,4.48,0.0,5.0,5,0.2,1,0.19696969696969696,5,16,e6680a1b-b804-4601-8d51-8ff31b1c5255,25,0.0,potted plant,potted plant,131,4,office0,,,0.0,0.18181818181818182,25,0.0,0.0,1.0,0.1,0.0,0
0.001986723870361095,0.5151515151515151,1,0.30303030303030304,1.0,final_members_only,9,0.5151515151515151,0.0,1.0,0,unknown,31,True,True,"[{""gt_id"": 0, ""gt_label"": ""unknown"", ""pred_fraction"": 1.0, ""voxels"": 9}, {""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 1.0, ""voxels"": 9}]",True,True,False,1.0,5,rug,2,1.0,9,True,True,False,"{""132"": 241, ""21"": 8}",0.20495642993386098,1.0,1,1,27.666666666666668,0.032258064516129004,31.0,31,0.06451612903225806,2,0.42424242424242425,31,17,ba978909-8c9f-40bf-a313-897fe724a871,9,0.20559250818508307,power outlet,power outlet,132,29,office0,,,0.0,0.18181818181818182,8,0.0,0.0,1.0,0.1,0.9655172413793104,28
0.0,0.5151515151515151,1,0.10606060606060606,1.0,final_members_only,46,0.5151515151515151,0.0,1.0,4,chair,47,True,True,"[{""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 1.0, ""voxels"": 46}, {""gt_id"": 24, ""gt_label"": ""wall"", ""pred_fraction"": 0.7608695652173914, ""voxels"": 35}, {""gt_id"": 61, ""gt_label"": ""chair"", ""pred_fraction"": 0.043478260869565216, ""voxels"": 2}, {""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 0.021739130434782608, ""voxels"": 1}]",True,True,False,0.7608695652173914,24,wall,2,1.0,46,False,True,False,"{""103"": 1726, ""164"": 17, ""165"": 63, ""20"": 92, ""21"": 46, ""25"": 91}",0.363800588980571,1.0,1,1,44.23913043478261,0.15416994904215106,46.0,47,0.9361702127659575,44,0.48484848484848486,47,18,2179aae3-5b9e-4a14-876d-412607185a6c,46,0.40277953313713716,mat,mat,103,3,office0,,,0.0,0.2727272727272727,46,0.0,0.0,1.0,0.1,0.0,0
0.21253440857024286,0.5151515151515151,1,0.42424242424242425,1.0,final_members_only,18,0.5151515151515151,0.0,0.8888888888888888,4,chair,1,True,True,"[{""gt_id"": 4, ""gt_label"": ""chair"", ""pred_fraction"": 0.8888888888888888, ""voxels"": 16}, {""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 0.05555555555555555, ""voxels"": 1}]",False,False,False,0.05555555555555555,5,rug,1,0.8888888888888888,16,True,False,False,"{""131"": 18}",0.0,1.0,1,0,1.0,0.0,1.0,1,0.0,0,0.19696969696969696,1,19,e001d156-eb97-421e-b8db-840ae462d701,18,0.0,potted plant,potted plant,131,1,office0,,,0.0,0.18181818181818182,0,0.0,0.0,1.0,0.1,1.0,1
0.8454175751875027,0.8181818181818182,1,0.8181818181818182,1.0,final_members_only,316,0.5151515151515151,0.0,0.7816455696202531,5,rug,5,True,True,"[{""gt_id"": 5, ""gt_label"": ""rug"", ""pred_fraction"": 0.7816455696202531, ""voxels"": 247}, {""gt_id"": 44, ""gt_label"": ""desk-organizer"", ""pred_fraction"": 0.46835443037974683, ""voxels"": 148}, {""gt_id"": 0, ""gt_label"": ""unknown"", ""pred_fraction"": 0.015822784810126583, ""voxels"": 5}]",True,True,False,0.46835443037974683,44,desk-organizer,2,0.8259493670886076,261,True,True,False,"{""1"": 5, ""108"": 16, ""117"": 42, ""127"": 1017, ""131"": 8198, ""136"": 8, ""141"": 26, ""143"": 55, ""160"": 17, ""165"": 142, ""183"": 146, ""184"": 110, ""187"": 16, ""197"": 24, ""25"": 22, ""27"": 7, ""29"": 4, ""40"": 20, ""42"": 12, ""45"": 6, ""51"": 7, ""65"": 4}",0.24004710410286398,1.0,1,1,31.341772151898734,0.15735171800665637,18.5,5,0.4,2,0.19696969696969696,5,20,c24d74d6-16cb-4111-b207-79e4c653454b,316,0.0,potted plant,potted plant,131,3,office0,trash bin,183,0.007272727272727273,0.3939393939393939,275,0.05532848503795462,0.006329113924050633,0.9936708860759493,0.1,1.0,3
